Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
64067,1.7782830011,1.8176302213,1.7451274287,1.7505025243,1765447418.65,58314922817.97,2021-11-23T23:59:59.999Z,Cardano,2021-11-23
49498,1.6842e-10,1.6842e-10,1.275e-10,1.3316e-10,619.05,0.0,2021-01-14T23:59:59.999Z,Shiba Inu,2021-01-14
63446,10.6444116236,10.9651889424,10.4805064314,10.6694958045,96049744.29,1726636986.77,2021-11-09T23:59:59.999Z,Huobi Token,2021-11-09
69800,0.8863779311,0.9017069494,0.8302323047,0.898695225,1139869029.3,30321103824.22,2022-04-25T23:59:59.999Z,Cardano,2022-04-25
20724,0.00353558363129,0.00354538943163,0.00332281346844,0.00337923809555,4710615.68468024,187394752.414782,2018-12-14T23:59:59.999Z,VeChain,2018-12-14
45084,0.03440228,0.03460239,0.03390475,0.03407648,49922144.89967221,190140949.22319484,2020-10-11T23:59:59.999Z,Hedera,2020-10-11
64642,0.9987695156,1.001949816,0.9980047329,0.999525909,7085836821.32,40821838661.72,2021-12-06T23:59:59.999Z,USD Coin,2021-12-06
40312,0.1158781131,0.1193446604,0.115801063,0.1189958048,54575362.9250245,2074819546.84305,2020-06-20T23:59:59.999Z,Cronos,2020-06-20
17936,95.2738,104.634,93.5478,104.529,28849600.0,1709618231.32,2018-08-27T23:59:59.999Z,Monero,2018-08-27
39375,3.9498101995,4.0514051342,3.9247234173,4.0421131715,101890934.632662,890101259.339245,2020-05-28T23:59:59.999Z,Huobi Token,2020-05-28
12129,0.0655540004,0.0789059997,0.0639386997,0.0728707016,66684900.0,1294394109.0,2017-11-30T23:59:59.999Z,Stellar,2017-11-30
34769,4.8149559687,4.9943577073,3.8661116139,4.912386103,12727714.007562,0.0,2020-02-02T23:59:59.999Z,Filecoin,2020-02-02
67074,12.8568105414,13.9483899268,12.7634666089,13.4976134692,771367393.23,8539028615.63,2022-02-06T23:59:59.999Z,NEAR Protocol,2022-02-06
33256,0.0309611456,0.0344299183,0.0305000436,0.0338752592,19342735.6739722,35573815.8108426,2019-12-26T23:59:59.999Z,Decentraland,2019-12-26
9242,0.00384918996133,0.00388694996946,0.00376135995612,0.00380761991255,964780.0,35476606.5037,2017-04-25T23:59:59.999Z,Stellar,2017-04-25
31736,4.6498450068,4.6881792663,4.3378894175,4.4395587691,655761973.443884,511395580.410315,2019-11-18T23:59:59.999Z,Ethereum Classic,2019-11-18
1392,3.2787899971,3.3761200905,2.8048000336,2.893889904,117740.0,4896390.61796,2014-06-26T23:59:59.999Z,Monero,2014-06-26
48281,5.4775947,5.72038385,5.32114821,5.35990716,342779989.7883866,1111619732.9005003,2020-12-17T23:59:59.999Z,Cosmos,2020-12-17
31434,0.0285167681,0.0296307024,0.0284755964,0.0294564683,13788102.025416,142176946.46058,2019-11-10T23:59:59.999Z,Ravencoin,2019-11-10
38207,198.465191822,218.454630785,198.124507757,216.968223855,26397548759.2642,24023887081.339,2020-04-29T23:59:59.999Z,Ethereum,2020-04-29
26736,7.813816816,8.0056273695,7.7386848791,7.9307630595,666411771.953749,886493089.188018,2019-07-07T23:59:59.999Z,Ethereum Classic,2019-07-07
19887,0.0101639,0.0102109,0.00984862,0.00988511,9464180.0,548176153.518828,2018-11-12T23:59:59.999Z,VeChain,2018-11-12
4178,0.00012309200247,0.00012539800082,0.0001228100009,0.00012511400564,28795.30078125,12618260.7343,2015-09-04T23:59:59.999Z,Dogecoin,2015-09-04
55891,2.06140471,2.17655238,2.03821932,2.13333953,3464089.45,2035108057.29,2021-05-28T23:59:59.999Z,UNUS SED LEO,2021-05-28
17734,1.33357,1.40142,1.32341,1.37126,1689570.0,833025422.211,2018-08-19T23:59:59.999Z,Tezos,2018-08-19
52521,2.1165171,2.13585209,2.08936394,2.12441025,2514597.7,2123345691.26,2021-03-19T23:59:59.999Z,UNUS SED LEO,2021-03-19
67498,0.2212590386,0.2224875513,0.2118144363,0.2195583403,121576791.03,1311876020.94,2022-02-16T23:59:59.999Z,Chiliz,2022-02-16
22699,734.749186071,773.844296733,661.217940834,661.217940834,2142917.66977466,661217940.834,2019-02-24T23:59:59.999Z,Maker,2019-02-24
2345,0.0134178996,0.0150707001,0.0132683003,0.0150682004,1621600.0,465326515.653,2014-12-09T23:59:59.999Z,XRP,2014-12-09
68338,28.0477215772,28.3891453447,27.0916941332,27.5289013257,726368610.79,7883459648.72,2022-03-11T23:59:59.999Z,Cosmos,2022-03-11
759,20.1245002747,22.676399231,20.0464992523,21.5478000641,15500400.0,543554115.091,2014-01-28T23:59:59.999Z,Litecoin,2014-01-28
12074,162.9160003662,173.391998291,159.9479980469,173.391998291,81489696.0,2671589287.62,2017-11-27T23:59:59.999Z,Monero,2017-11-27
52694,1.00099962,1.00664878,0.99772931,0.99962078,303031778.61,2910253619.09,2021-03-22T23:59:59.999Z,Dai,2021-03-22
46676,7.50083536,7.83810739,7.48278296,7.76709972,3956154.9917606,106491636.25187832,2020-11-13T23:59:59.999Z,Elrond,2020-11-13
35464,86.0990057259,86.5260000659,78.1720782077,78.1893857579,106656862.755591,1364465418.54278,2020-02-19T23:59:59.999Z,Monero,2020-02-19
3568,1.0,1.0,1.0,1.0,1635.9300537109,451600.0,2015-06-13T23:59:59.999Z,Tether,2015-06-13
70297,0.0769719368,0.08181461,0.0636312811,0.0744731379,4142562948.4,7312516735.02,2022-05-11T23:59:59.999Z,TRON,2022-05-11
53392,2109.49309109,2151.22336169,2057.60909751,2118.37895913,29222865881.1,244382061190.03,2021-04-06T23:59:59.999Z,Ethereum,2021-04-06
23731,141.46548345,142.733996377,140.737559069,141.830324349,4611999536.45497,14960828860.9104,2019-04-01T23:59:59.999Z,Ethereum,2019-04-01
50806,0.07011055,0.08109109,0.06852545,0.07289631,6785088422.26,9353895799.46,2021-02-10T23:59:59.999Z,Dogecoin,2021-02-10
54403,9.15714993,11.31480334,8.97073414,10.75450456,652994732.96,10754504561.61,2021-04-26T23:59:59.999Z,Theta Network,2021-04-26
72725,5.5175408691,5.5654250782,5.3607297139,5.3777142739,124553325.99,1574467131.62,2022-10-02T23:59:59.999Z,Filecoin,2022-10-02
24885,170.312978814,175.885268508,168.99141785,173.142739021,8036919052.86425,18355936406.3344,2019-05-10T23:59:59.999Z,Ethereum,2019-05-10
8112,1.1962000132,1.2037600279,1.1332000494,1.1383600235,2311760.0,99099714.65,2016-12-20T23:59:59.999Z,Ethereum Classic,2016-12-20
3119,1.5852600336,1.5910899639,1.515920043,1.5270400047,1448110.0,58105710.9332,2015-04-10T23:59:59.999Z,Litecoin,2015-04-10
48732,22.94387346,23.90645937,20.72632133,23.10682603,52156707.20674668,338185199.82289696,2020-12-26T23:59:59.999Z,Elrond,2020-12-26
29316,10326.7041381,10447.7659581,10145.0691717,10309.6374477,95421.0267805298,5868359.77209296,2019-09-16T23:59:59.999Z,Wrapped Bitcoin,2019-09-16
38184,62.3903656535,63.7915169488,61.6091792423,62.5005439717,110007751.151736,1096299494.76613,2020-04-28T23:59:59.999Z,Monero,2020-04-28
9070,2.6775200367,2.7968900204,2.6492800713,2.7572300434,5603160.0,249262886.622,2017-04-05T23:59:59.999Z,Ethereum Classic,2017-04-05
30874,0.00336728825627,0.0042643585359,0.00332021220648,0.00414117236617,60861952.1744412,229647615.327046,2019-10-27T23:59:59.999Z,VeChain,2019-10-27
31097,1.0018738367,1.009899626,0.9953566521,1.002745533,222754024.781299,469892324.696928,2019-11-02T23:59:59.999Z,USD Coin,2019-11-02
35340,264.904049173,272.88243386,242.484412312,259.894703492,25152366643.3689,28518254585.3635,2020-02-16T23:59:59.999Z,Ethereum,2020-02-16
47189,4.06852291,4.3278876,3.87028017,4.26696585,30722083.30572758,104540663.39304532,2020-11-24T23:59:59.999Z,Avalanche,2020-11-24
55679,1.46567986,1.53964042,1.05603584,1.32543642,9297651822.65,42345452943.91,2021-05-23T23:59:59.999Z,Cardano,2021-05-23
7473,0.00754238013178,0.00810540001839,0.00754238013178,0.00797833967954,6150610.0,283038010.48,2016-10-10T23:59:59.999Z,XRP,2016-10-10
65299,0.2807278312,0.2933312659,0.2782189633,0.2854064975,127939996.69,1699573216.26,2021-12-22T23:59:59.999Z,Chiliz,2021-12-22
12843,2786.6000976563,2810.3200683594,2275.0700683594,2421.4699707031,1428899968.0,40924901249.5,2018-01-08T23:59:59.999Z,Bitcoin Cash,2018-01-08
70174,1.7844691653,1.9510348859,1.6596685921,1.9490726252,5916159.67,2380599606.31,2022-05-08T23:59:59.999Z,Toncoin,2022-05-08
45018,2.36774234,2.62526821,2.31709043,2.53985887,12002959.23561284,107778851.91582131,2020-10-09T23:59:59.999Z,Solana,2020-10-09
37249,1.0172544207,1.0207946497,1.0016314049,1.0102077483,10032522.0911429,87012473.4549637,2020-04-05T23:59:59.999Z,Dai,2020-04-05
23417,3.266477905,3.3316156118,2.8569090801,3.1993990439,4176696.61132536,0.0,2019-03-21T23:59:59.999Z,Filecoin,2019-03-21
15019,271.407989502,271.407989502,240.0449981689,258.1789855957,89939200.0,4118666854.4,2018-04-21T23:59:59.999Z,Monero,2018-04-21
10239,43.0192985535,43.7700004578,41.0849990845,43.0363006592,203656000.0,2249631447.62,2017-08-01T23:59:59.999Z,Litecoin,2017-08-01
27116,522.777905977,563.679234463,513.770230499,560.109962017,1980002.47227312,560109962.017,2019-07-18T23:59:59.999Z,Maker,2019-07-18
55005,148.10568593,149.52989243,141.27797251,146.41610141,1060946906.54,10269620082.0,2021-05-09T23:59:59.999Z,Filecoin,2021-05-09
62478,1.0919119951,1.1529840743,1.0885711457,1.1423281217,3394782025.04,53550188925.46,2021-10-20T23:59:59.999Z,XRP,2021-10-20
54443,154.30723013,155.0197863,148.68068568,152.28695175,1201165877.73,10415641698.96,2021-04-27T23:59:59.999Z,Filecoin,2021-04-27
48210,19433.46511908,21546.72724864,19309.94522009,21367.41244952,316269009.7594072,2472443377.9069705,2020-12-16T23:59:59.999Z,Wrapped Bitcoin,2020-12-16
61588,59.0537565326,59.4465261862,55.1813370894,55.4375736749,1307039104.6,6082186707.93,2021-09-28T23:59:59.999Z,Filecoin,2021-09-28
7723,0.00022177600476,0.0002575989929,0.00021912300144,0.00023901399982,922936.0,25522330.808,2016-11-07T23:59:59.999Z,Dogecoin,2016-11-07
63795,252.7847148886,262.0022893701,244.600515254,249.6856257147,57684180.2,3014389141.63,2021-11-17T23:59:59.999Z,Quant,2021-11-17
61145,0.750598304,0.7723596696,0.7428306276,0.7534880693,212285616.18,1122959970.92,2021-09-18T23:59:59.999Z,Basic Attention Token,2021-09-18
3014,0.7678110003,0.7787860036,0.737119019,0.7463279963,44427.19921875,5149571.47676,2015-03-26T23:59:59.999Z,Monero,2015-03-26
53514,35.00101805,35.76204443,33.81542254,35.40008719,91555451.47,1202463683.6,2021-04-08T23:59:59.999Z,Flow,2021-04-08
24152,0.9990902751,1.0137526549,0.9975801224,1.01040846,31481366.077846,261998390.065403,2019-04-16T23:59:59.999Z,USD Coin,2019-04-16
57251,0.57180624,0.59023925,0.51454595,0.5224199,178364512.01,782407669.09,2021-06-25T23:59:59.999Z,Basic Attention Token,2021-06-25
26863,99.4502572195,101.600619263,92.5466224897,94.9370337098,142132531.229636,1622149373.53176,2019-07-10T23:59:59.999Z,Monero,2019-07-10
49553,2.79959475,2.91928476,2.6104507,2.7642698,3383813556.278908,2597045199.992242,2021-01-15T23:59:59.999Z,EOS,2021-01-15
24759,4.8951814689,4.9794339813,4.6893859841,4.8991887379,2076446561.63738,4628332038.25618,2019-05-06T23:59:59.999Z,EOS,2019-05-06
57609,0.83496568,0.84655693,0.80154095,0.84627326,74731231.69,2630656913.28,2021-07-02T23:59:59.999Z,Algorand,2021-07-02
47140,558.05952521,609.98760285,551.26522877,608.45402857,27272302871.85529,69089845802.23105,2020-11-23T23:59:59.999Z,Ethereum,2020-11-23
53517,0.33784549,0.36002088,0.33690464,0.35630634,155583604.53,1795209655.01,2021-04-08T23:59:59.999Z,Polygon,2021-04-08
11783,1.0290600061,1.1815500259,1.0115499496,1.1649800539,27539300.0,543649515.572,2017-11-11T23:59:59.999Z,EOS,2017-11-11
55129,38.51666473,43.99577042,36.03806779,36.03806779,1851746863.31,20165651659.01,2021-05-12T23:59:59.999Z,Uniswap,2021-05-12
41797,16.9213571181,17.0506625197,16.1886259765,16.7880394376,11563002.2364093,0.0,2020-07-28T23:59:59.999Z,Filecoin,2020-07-28
36187,16.5814818056,17.441718422,16.4387520446,16.8756547436,360300205.641598,2624783868.5424,2020-03-10T23:59:59.999Z,BNB,2020-03-10
