Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
13681,0.4810880125,0.4810880125,0.4154680073,0.4246000051,4917400.0,424600000.0,2018-02-18T23:59:59.999Z,Basic Attention Token,2018-02-18
12712,0.3604219854,0.5235930085,0.3604219854,0.4800080061,669372032.0,8572450039.74,2018-01-01T23:59:59.999Z,Stellar,2018-01-01
68948,51.9643109891,53.1927599356,51.5791417338,51.7257539113,159643414.81,7101864663.9,2022-03-28T23:59:59.999Z,FTX Token,2022-03-28
342,0.0104320999,0.0120935999,0.0104320999,0.0117133996,0.0,91574070.2896,2013-09-26T23:59:59.999Z,XRP,2013-09-26
62629,0.3783198607,0.3863801006,0.3673389274,0.3728433073,553801826.61,8997312311.68,2021-10-24T23:59:59.999Z,Stellar,2021-10-24
61175,9.6647348061,10.7551226078,9.4320378364,9.9391286344,82326846.6,2230441995.17,2021-09-18T23:59:59.999Z,THORChain,2021-09-18
71503,15.8699363222,15.8699363222,15.0039768153,15.1358579803,210235216.86,2054574808.32,2022-07-10T23:59:59.999Z,Ethereum Classic,2022-07-10
33285,2.5946782877,2.6588170766,2.5793315885,2.6231743559,73578928.106146,104926974.2356,2019-12-27T23:59:59.999Z,OKB,2019-12-27
65518,189.1879556682,194.0441740268,174.856238567,175.169579672,36647368.03,2114776440.95,2021-12-29T23:59:59.999Z,Quant,2021-12-29
33270,0.8403215472,0.8425526721,0.8206876115,0.8242718204,7062534.21409018,823858771.978448,2019-12-27T23:59:59.999Z,UNUS SED LEO,2019-12-27
58238,0.92969559,0.94517026,0.85825381,0.87678188,395226772.41,5550515941.39,2021-07-15T23:59:59.999Z,Polygon,2021-07-15
30921,0.0140924106,0.0151160452,0.0138577791,0.0141284826,25835700.5180168,33219227.7987787,2019-10-28T23:59:59.999Z,Polygon,2019-10-28
53641,18.81517209,20.23038136,18.76743085,20.1895771,583756704.22,3691208781.45,2021-04-11T23:59:59.999Z,Huobi Token,2021-04-11
42779,0.3181370667,0.369350148,0.3179100471,0.3604050206,341742329.221089,525198878.561836,2020-08-20T23:59:59.999Z,Basic Attention Token,2020-08-20
13546,817.5079956055,875.9370117188,817.5079956055,868.7069702148,2243450112.0,84767037716.4,2018-02-12T23:59:59.999Z,Ethereum,2018-02-12
21158,31.4231419411,32.3780960986,31.1678820262,31.9765157969,405650439.747866,1912263647.7747,2018-12-30T23:59:59.999Z,Litecoin,2018-12-30
65454,42.6156314844,43.608299606,42.2030505321,42.5899208451,111725836.01,5919946280.47,2021-12-27T23:59:59.999Z,FTX Token,2021-12-27
40571,2.4808173542,2.4952868684,2.2897565581,2.3280729974,97311608.9141759,1709693754.98777,2020-06-27T23:59:59.999Z,Tezos,2020-06-27
17037,767.8770141602,797.0599975586,750.7169799805,789.4860229492,513512992.0,13618682842.9,2018-07-21T23:59:59.999Z,Bitcoin Cash,2018-07-21
63046,3.0342625625,3.4412177555,2.9305391563,3.0825801441,4844009466.3,5600852351.8,2021-11-02T23:59:59.999Z,Decentraland,2021-11-02
19465,0.438584,0.445884,0.414242,0.432123,2274910.0,151243050.0,2018-10-26T23:59:59.999Z,Chainlink,2018-10-26
37339,0.00197208313751,0.00202968042503,0.00193425761593,0.00199730616322,129399793.175354,247774783.222172,2020-04-07T23:59:59.999Z,Dogecoin,2020-04-07
11842,0.1441570073,0.1505440027,0.1351310015,0.1476909965,2805450.0,147691000.0,2017-11-14T23:59:59.999Z,Basic Attention Token,2017-11-14
62876,44.0838351978,44.2801395856,42.2595297911,42.7478344704,1002560667.16,42216877082.22,2021-10-30T23:59:59.999Z,Polkadot,2021-10-30
45783,1.0,1.0003,0.9999,1.0,337611363.7969247,756279048.14,2020-10-25T23:59:59.999Z,Binance USD,2020-10-25
21114,44.4806061492,51.1088582985,44.2426824421,49.770248624,18873091.3541366,830151504.737757,2018-12-28T23:59:59.999Z,Monero,2018-12-28
61535,0.2776001599,0.281496277,0.2617351176,0.2761651671,434181440.1,6557563197.66,2021-09-26T23:59:59.999Z,Stellar,2021-09-26
59534,0.83853714,0.86907543,0.80024466,0.86907543,136448641.64,1560333627.0,2021-08-15T23:59:59.999Z,Decentraland,2021-08-15
32626,0.025373893,0.0254770368,0.0221754181,0.0234818757,4190617.42563617,22667224.5038334,2019-12-10T23:59:59.999Z,Hedera,2019-12-10
63666,62.9672878917,63.4916006732,60.9940347449,62.5644079573,361862652.95,7709792222.23,2021-11-14T23:59:59.999Z,Filecoin,2021-11-14
27929,0.2972451388,0.3047474856,0.2934426421,0.2987205726,1077459338.84988,12806941381.2383,2019-08-10T23:59:59.999Z,XRP,2019-08-10
37362,0.0019860654436,0.00204356380665,0.00195988817293,0.00201180037074,116283369.495354,249600632.678744,2020-04-08T23:59:59.999Z,Dogecoin,2020-04-08
25852,0.3881863116,0.4046724354,0.3838846604,0.4004273584,1477656039.29783,16913630344.8494,2019-06-10T23:59:59.999Z,XRP,2019-06-10
32763,0.8866339925,0.8923774175,0.8761529394,0.8814397322,7126317.39481443,880998036.47798,2019-12-14T23:59:59.999Z,UNUS SED LEO,2019-12-14
13845,2.2434899807,2.3296101093,2.1709699631,2.3056499958,121620000.0,0.0,2018-02-26T23:59:59.999Z,Huobi Token,2018-02-26
45979,7.85633236,7.98727868,7.1749827,7.36937453,5311272.31788213,101038583.29805072,2020-10-29T23:59:59.999Z,Elrond,2020-10-29
66587,62.8193059492,66.179525656,58.0755680387,58.8419901791,2865279573.95,23643379340.74,2022-01-26T23:59:59.999Z,Terra Classic,2022-01-26
56029,114.71496864,116.98210329,106.55295609,107.59419486,149595133.16,13346924539.28,2021-06-01T23:59:59.999Z,Internet Computer,2021-06-01
24540,0.4487387498,0.4511005245,0.4287207104,0.4335010034,5230685.37506119,151725351.17495,2019-04-29T23:59:59.999Z,Chainlink,2019-04-29
53662,0.3580649,0.3706005,0.35192984,0.37053225,141234989.76,1866885294.58,2021-04-11T23:59:59.999Z,Polygon,2021-04-11
72916,8.9397059662,10.2463184041,8.9301746996,9.7686849647,1563614566.59,1269929045.42,2022-10-23T23:59:59.999Z,Aptos,2022-10-23
67835,2.109814721,2.1191092328,1.8693616011,2.0684676234,734317453.29,2029906594.87,2022-02-24T23:59:59.999Z,EOS,2022-02-24
58145,32698.65243469,32985.47116436,31741.52478337,32804.84276804,154286143.44,6438769680.86,2021-07-14T23:59:59.999Z,Wrapped Bitcoin,2021-07-14
28156,0.0073254606293,0.00886717881153,0.00679330708169,0.00753310819311,1457611.43422981,25175613.7878503,2019-08-16T23:59:59.999Z,Chiliz,2019-08-16
35826,313.925426834,321.069788294,306.912314746,308.326218062,3835560260.52676,5644119541.8221,2020-02-29T23:59:59.999Z,Bitcoin Cash,2020-02-29
16200,0.0205010995,0.0247543994,0.0205010995,0.0246696007,320160.0,30338679.1562,2018-06-14T23:59:59.999Z,Ravencoin,2018-06-14
32850,0.265447903,0.2655356077,0.2432234995,0.2473595744,266508.200107529,71181626.9039108,2019-12-16T23:59:59.999Z,Terra Classic,2019-12-16
13448,0.3672670126,0.3772189915,0.3325070143,0.3404470086,679744000.0,8826793383.45,2018-02-07T23:59:59.999Z,Cardano,2018-02-07
37619,0.0125778141,0.0127620933,0.0124111561,0.0124126755,1235758428.72727,827702924.106164,2020-04-14T23:59:59.999Z,TRON,2020-04-14
30545,0.2261490696,0.2300364223,0.2236683753,0.2248189491,101559487.170247,93807973.839383,2019-10-19T23:59:59.999Z,Algorand,2019-10-19
59296,0.81733734,0.861588,0.80064131,0.85124656,4002349583.69,39512827526.75,2021-08-10T23:59:59.999Z,XRP,2021-08-10
14038,7.2473301888,7.3739199638,6.1688799858,6.5074400902,423460000.0,4648692534.8,2018-03-07T23:59:59.999Z,EOS,2018-03-07
56689,25.18689212,25.9852412,23.64809878,24.76083633,3151346882.91,23583335075.99,2021-06-15T23:59:59.999Z,Polkadot,2021-06-15
61760,18.1233822527,18.3470175189,17.7913143324,18.2449319638,302569290.71,1094695917.83,2021-10-03T23:59:59.999Z,OKB,2021-10-03
17146,0.2007649988,0.2624979913,0.1977380067,0.2437079996,4145790.0,85297800.0,2018-07-25T23:59:59.999Z,Chainlink,2018-07-25
68086,0.0570737762,0.0571403785,0.0520659633,0.0522680306,24606707.51,547418242.27,2022-03-04T23:59:59.999Z,Ravencoin,2022-03-04
43943,13.0734620369,13.0769216154,11.8915619355,12.6214716461,5846680.26591066,173048012.258377,2020-09-16T23:59:59.999Z,Elrond,2020-09-16
821,651.0800170898,657.9899902344,601.9099731445,605.2399902344,38588100.0,7500376176.0,2014-02-13T23:59:59.999Z,Bitcoin,2014-02-13
22996,3.7702773578,3.9105611031,3.7540231941,3.7881898333,1709256121.97677,3433028540.9429,2019-03-07T23:59:59.999Z,EOS,2019-03-07
45498,11495.03793859,11799.0929777,11408.29011785,11742.03715033,23860769927.722214,217482407293.08884,2020-10-19T23:59:59.999Z,Bitcoin,2020-10-19
5185,457.5379943848,462.9339904785,447.9379882813,453.2300109863,56993000.0,6825700453.75,2016-01-08T23:59:59.999Z,Bitcoin,2016-01-08
61775,1.7727869515,1.9969195987,1.7336405697,1.9876611056,827903085.64,12128198713.65,2021-10-03T23:59:59.999Z,Algorand,2021-10-03
16362,0.2244600058,0.2341649979,0.2121610045,0.2128809988,916385.0,74508350.0,2018-06-21T23:59:59.999Z,Chainlink,2018-06-21
58916,0.21473675,0.21782715,0.20780887,0.21431178,148343144.4,1960491232.07,2021-07-31T23:59:59.999Z,Hedera,2021-07-31
70527,0.4155084285,0.4212828318,0.3927948064,0.4183176774,129473758.16,2850105168.02,2022-05-24T23:59:59.999Z,Algorand,2022-05-24
72127,104.9034678074,116.9495894375,104.8865340518,111.029511482,46930450.2,1340430202.4,2022-08-21T23:59:59.999Z,Quant,2022-08-21
35163,0.2802722222,0.3074907976,0.2799484175,0.3043925523,4092541036.85047,13304586565.1702,2020-02-12T23:59:59.999Z,XRP,2020-02-12
19054,1.7713,1.7713,1.52468,1.52823,8379680.0,76411805.646,2018-10-11T23:59:59.999Z,Huobi Token,2018-10-11
3753,0.00895607005805,0.00935234036297,0.00880596973002,0.00884710997343,1344950.0,282298465.831,2015-07-10T23:59:59.999Z,XRP,2015-07-10
63110,0.2735044049,0.2771040992,0.2639787433,0.2694067855,2091380862.12,35553771397.3,2021-11-03T23:59:59.999Z,Dogecoin,2021-11-03
63208,46.0919524297,54.7683490916,45.4350499297,49.5012022634,1100974855.45,8678239174.22,2021-11-05T23:59:59.999Z,Internet Computer,2021-11-05
1159,10.5090999603,10.7820997238,10.4378004074,10.446100235,2346290.0,294361215.989,2014-05-08T23:59:59.999Z,Litecoin,2014-05-08
15865,0.00322599988431,0.00344637990929,0.00316773005761,0.00343657005578,9244550.0,393979506.2,2018-05-29T23:59:59.999Z,Dogecoin,2018-05-29
66132,487.0425827365,488.2112546544,467.8756138704,475.0291134449,4151007744.09,79235401456.04,2022-01-13T23:59:59.999Z,BNB,2022-01-13
37336,0.0136549762,0.01395157,0.013216737,0.0132662424,937935931.633885,884620530.684778,2020-04-07T23:59:59.999Z,TRON,2020-04-07
14788,11.905500412,12.4014997482,11.8491001129,12.0361995697,87608200.0,1399347919.38,2018-04-10T23:59:59.999Z,BNB,2018-04-10
21890,1.054375729,1.0555379126,1.0429055364,1.0482734129,10101839.3633015,52413880.3016826,2019-01-26T23:59:59.999Z,Huobi Token,2019-01-26
47607,19205.92540409,19566.19188355,18925.78443384,19445.39847988,31930317405.271645,360933936016.877,2020-12-03T23:59:59.999Z,Bitcoin,2020-12-03
52193,2.05643928,2.09767707,1.94622667,1.99028486,2021189.14,1989287518.38,2021-03-12T23:59:59.999Z,UNUS SED LEO,2021-03-12
1778,0.00213015009649,0.00213373010047,0.00206982996315,0.002081889892,26119.0,2342120.42071,2014-09-05T23:59:59.999Z,Stellar,2014-09-05
58484,1.82254708,1.94436406,1.77421122,1.93561147,36766532.12,804628473.58,2021-07-22T23:59:59.999Z,NEAR Protocol,2021-07-22
14216,614.8389892578,620.616027832,579.5050048828,611.3040161133,1770460032.0,60037233577.4,2018-03-15T23:59:59.999Z,Ethereum,2018-03-15
60415,0.35345717,0.36734961,0.35226702,0.36059294,804429507.88,8523356531.08,2021-09-02T23:59:59.999Z,Stellar,2021-09-02
62170,0.7430610085,0.7430610085,0.685157165,0.7228484992,98753784.18,644958768.2,2021-10-12T23:59:59.999Z,The Sandbox,2021-10-12
11534,0.00105193001218,0.00108719000127,0.00102376996074,0.00105226004962,1414540.0,117507605.69,2017-10-27T23:59:59.999Z,Dogecoin,2017-10-27
24326,2.5772047368,2.8291507547,2.4127172818,2.7936159386,2011213.36724918,27313841.8781729,2019-04-22T23:59:59.999Z,Quant,2019-04-22
15555,0.1401550025,0.1422040015,0.1288439929,0.1297249943,6592700.0,136229607.31,2018-05-15T23:59:59.999Z,Decentraland,2018-05-15
28016,0.00289569442206,0.00290065501193,0.00286855905596,0.00288002026428,21554919.304028,347750297.129122,2019-08-12T23:59:59.999Z,Dogecoin,2019-08-12
36433,0.0628101428,0.0629075969,0.0509428189,0.0535430721,5912691.98953253,46609388.2751981,2020-03-16T23:59:59.999Z,Theta Network,2020-03-16
72765,0.029724345,0.0297408009,0.0286861768,0.0287827943,4586708.66,175561608.39,2022-10-02T23:59:59.999Z,Casper,2022-10-02
69109,2.7022708241,2.8375264864,2.5918514545,2.6094348388,711870075.38,4803465051.09,2022-03-31T23:59:59.999Z,Decentraland,2022-03-31
59218,0.22489371,0.22517678,0.21011942,0.21380414,105603453.23,1987256402.09,2021-08-08T23:59:59.999Z,Hedera,2021-08-08
44266,8.49443512,8.75135709,8.06726719,8.45627641,2067561.56762277,102090409.49371938,2020-09-23T23:59:59.999Z,Quant,2020-09-23
31595,8731.70283882,8751.89946562,8477.11855335,8584.21935893,167649.402821951,5015689.48583368,2019-11-15T23:59:59.999Z,Wrapped Bitcoin,2019-11-15
923,0.0146880001,0.0150143998,0.0140094003,0.0147451004,101610.0,115275566.772,2014-03-10T23:59:59.999Z,XRP,2014-03-10
62334,303.6870899923,304.6830748734,292.9985942195,300.9591363249,236993017.46,3976744120.07,2021-10-15T23:59:59.999Z,Aave,2021-10-15
60951,35.87453174,37.9313319,31.647409323,34.7679885551,7156687507.55,34336146319.65,2021-09-13T23:59:59.999Z,Polkadot,2021-09-13
17418,1.85284,1.91107,1.74955,1.78344,2449620.0,1083420255.08,2018-08-06T23:59:59.999Z,Tezos,2018-08-06
20097,336.314,336.5,199.086,223.702,142641000.0,3907841849.175,2018-11-20T23:59:59.999Z,Bitcoin Cash,2018-11-20
17068,0.2234710008,0.2238879949,0.2009869963,0.2014220059,877479.0,70497700.0,2018-07-22T23:59:59.999Z,Chainlink,2018-07-22
11297,0.0260608997,0.0338159986,0.0251953993,0.0336409993,15613600.0,872212579.969,2017-10-13T23:59:59.999Z,Cardano,2017-10-13
54092,32.89520709,35.34333416,30.91233454,34.38026796,138999531.67,1167822650.46,2021-04-20T23:59:59.999Z,Flow,2021-04-20
45176,129.2276326,130.97642087,123.64407535,127.77769198,989515080.8280696,2265150201.9832573,2020-10-13T23:59:59.999Z,Monero,2020-10-13
44380,0.0486973,0.04895862,0.04566215,0.04653733,6806559.22925096,27412645.20724014,2020-09-26T23:59:59.999Z,The Sandbox,2020-09-26
64673,43.8675050623,44.3484356877,40.1496999683,44.0306934044,210328049.16,6140529414.83,2021-12-06T23:59:59.999Z,FTX Token,2021-12-06
30904,0.9830114789,0.9986610811,0.9229865685,0.9485714902,14811341.5968375,948096154.294402,2019-10-28T23:59:59.999Z,UNUS SED LEO,2019-10-28
27695,1.7899582371,1.8681028901,1.7840943562,1.8125998918,1386970.23182094,0.0,2019-08-03T23:59:59.999Z,FTX Token,2019-08-03
9079,0.00043745100265,0.00048695600708,0.00043560701306,0.00044983599219,2738610.0,48965885.6871,2017-04-06T23:59:59.999Z,Dogecoin,2017-04-06
39047,0.2165123987,0.283283621,0.2156854235,0.2776803405,78367275.1318562,241721483.366236,2020-05-20T23:59:59.999Z,Theta Network,2020-05-20
25025,2.4925107001,2.9697810897,2.4607784455,2.9371274576,157231565.122614,146856960.305492,2019-05-15T23:59:59.999Z,Huobi Token,2019-05-15
33716,0.0992280997,0.0997403513,0.0931377951,0.0958926597,4079377.40608865,83474818.227765,2020-01-07T23:59:59.999Z,Theta Network,2020-01-07
36851,0.00619304574686,0.00675391949231,0.00616812361207,0.00669793065175,1253547.54351547,30590377.7938768,2020-03-26T23:59:59.999Z,Chiliz,2020-03-26
47274,0.99980511,1.00116863,0.99945608,1.00005305,86889311261.6008,18655472842.890385,2020-11-25T23:59:59.999Z,Tether,2020-11-25
71173,7.0010515966,7.5112122699,6.7912048673,6.8389429656,564144709.39,3193851673.56,2022-06-21T23:59:59.999Z,Chainlink,2022-06-21
9157,2.6396598816,2.6835699081,2.6157701015,2.679019928,3488550.0,242929014.093,2017-04-15T23:59:59.999Z,Ethereum Classic,2017-04-15
41432,1.0041412463,1.0140765041,0.9992865195,1.0067697775,8571477.13812956,219962050.332118,2020-07-19T23:59:59.999Z,Dai,2020-07-19
47110,301.92481871,309.36209174,274.70896584,286.9934084,4952111958.492775,5332294479.067812,2020-11-22T23:59:59.999Z,Bitcoin Cash,2020-11-22
45786,12.73154842,12.83844302,12.01421365,12.16005893,1292633532.224038,4724299097.689582,2020-10-25T23:59:59.999Z,Chainlink,2020-10-25
